model,corruption_type,train_fraction,test_fraction,class_name,precision,recall,fpr,fnr
densenet121,jpeg_compression,0.0,0.0,notumor,0.9280742459396751,1.0,0.025833333333333333,0.0
densenet121,jpeg_compression,0.0,0.0,pituitary,0.9925,0.9925,0.0025,0.0075
densenet121,jpeg_compression,0.0,0.1,glioma,0.9851190476190477,0.8275,0.004166666666666667,0.1725
densenet121,jpeg_compression,0.0,0.1,meningioma,0.9055299539170507,0.9825,0.034166666666666665,0.0175
densenet121,jpeg_compression,0.0,0.1,notumor,0.9259259259259259,1.0,0.02666666666666667,0.0
densenet121,jpeg_compression,0.0,0.1,pituitary,0.992462311557789,0.9875,0.0025,0.0125
densenet121,jpeg_compression,0.0,0.25,glioma,0.9821958456973294,0.8275,0.005,0.1725
densenet121,jpeg_compression,0.0,0.25,meningioma,0.8952164009111617,0.9825,0.03833333333333333,0.0175
densenet121,jpeg_compression,0.0,0.25,notumor,0.9302325581395349,1.0,0.025,0.0
densenet121,jpeg_compression,0.0,0.25,pituitary,0.9898477157360406,0.975,0.0033333333333333335,0.025
densenet121,jpeg_compression,0.0,0.5,glioma,0.9819277108433735,0.815,0.005,0.185
densenet121,jpeg_compression,0.0,0.5,meningioma,0.891647855530474,0.9875,0.04,0.0125
densenet121,jpeg_compression,0.0,0.5,notumor,0.9216589861751152,1.0,0.028333333333333332,0.0
densenet121,jpeg_compression,0.0,0.5,pituitary,0.9923273657289002,0.97,0.0025,0.03
densenet121,jpeg_compression,0.0,0.75,glioma,0.9848484848484849,0.8125,0.004166666666666667,0.1875
densenet121,jpeg_compression,0.0,0.75,meningioma,0.8851351351351351,0.9825,0.0425,0.0175
densenet121,jpeg_compression,0.0,0.75,notumor,0.9111617312072893,1.0,0.0325,0.0
densenet121,jpeg_compression,0.0,0.75,pituitary,0.9922480620155039,0.96,0.0025,0.04
densenet121,jpeg_compression,0.0,1.0,glioma,0.9878048780487805,0.81,0.0033333333333333335,0.19
densenet121,jpeg_compression,0.0,1.0,meningioma,0.8789237668161435,0.98,0.045,0.02
densenet121,jpeg_compression,0.0,1.0,notumor,0.91324200913242,1.0,0.03166666666666667,0.0
densenet121,jpeg_compression,0.0,1.0,pituitary,0.9871134020618557,0.9575,0.004166666666666667,0.0425
densenet121,jpeg_compression,0.1,0.0,glioma,0.9969788519637462,0.825,0.0008333333333333334,0.175
densenet121,jpeg_compression,0.1,0.0,meningioma,0.9289099526066351,0.98,0.025,0.02
densenet121,jpeg_compression,0.1,0.0,notumor,0.9111617312072893,1.0,0.0325,0.0
densenet121,jpeg_compression,0.1,0.0,pituitary,0.9779411764705882,0.9975,0.0075,0.0025
densenet121,jpeg_compression,0.1,0.1,glioma,0.9969788519637462,0.825,0.0008333333333333334,0.175
densenet121,jpeg_compression,0.1,0.1,meningioma,0.9289099526066351,0.98,0.025,0.02
densenet121,jpeg_compression,0.1,0.1,notumor,0.91324200913242,1.0,0.03166666666666667,0.0
densenet121,jpeg_compression,0.1,0.1,pituitary,0.9779951100244498,1.0,0.0075,0.0
densenet121,jpeg_compression,0.1,0.25,glioma,0.996969696969697,0.8225,0.0008333333333333334,0.1775
densenet121,jpeg_compression,0.1,0.25,meningioma,0.9180327868852459,0.98,0.029166666666666667,0.02
densenet121,jpeg_compression,0.1,0.25,notumor,0.9195402298850575,1.0,0.029166666666666667,0.0
densenet121,jpeg_compression,0.1,0.25,pituitary,0.9803921568627451,1.0,0.006666666666666667,0.0
densenet121,jpeg_compression,0.1,0.5,glioma,0.9969418960244648,0.815,0.0008333333333333334,0.185
densenet121,jpeg_compression,0.1,0.5,meningioma,0.9097222222222222,0.9825,0.0325,0.0175
densenet121,jpeg_compression,0.1,0.5,notumor,0.9216589861751152,1.0,0.028333333333333332,0.0
densenet121,jpeg_compression,0.1,0.5,pituitary,0.9828009828009828,1.0,0.005833333333333334,0.0
densenet121,jpeg_compression,0.1,0.75,glioma,0.9969325153374233,0.8125,0.0008333333333333334,0.1875
densenet121,jpeg_compression,0.1,0.75,meningioma,0.9011494252873563,0.98,0.035833333333333335,0.02
densenet121,jpeg_compression,0.1,0.75,notumor,0.9259259259259259,1.0,0.02666666666666667,0.0
densenet121,jpeg_compression,0.1,0.75,pituitary,0.9803439803439803,0.9975,0.006666666666666667,0.0025
densenet121,jpeg_compression,0.1,1.0,glioma,0.9969135802469136,0.8075,0.0008333333333333334,0.1925
densenet121,jpeg_compression,0.1,1.0,meningioma,0.8949771689497716,0.98,0.03833333333333333,0.02
densenet121,jpeg_compression,0.1,1.0,notumor,0.9280742459396751,1.0,0.025833333333333333,0.0
densenet121,jpeg_compression,0.1,1.0,pituitary,0.9803439803439803,0.9975,0.006666666666666667,0.0025
densenet121,jpeg_compression,0.25,0.0,glioma,1.0,0.8075,0.0,0.1925
densenet121,jpeg_compression,0.25,0.0,meningioma,0.9145496535796767,0.99,0.030833333333333334,0.01
densenet121,jpeg_compression,0.25,0.0,notumor,0.9070294784580499,1.0,0.034166666666666665,0.0
densenet121,jpeg_compression,0.25,0.0,pituitary,0.9900744416873449,0.9975,0.0033333333333333335,0.0025
densenet121,jpeg_compression,0.25,0.1,glioma,1.0,0.805,0.0,0.195
densenet121,jpeg_compression,0.25,0.1,meningioma,0.9122401847575058,0.9875,0.03166666666666667,0.0125
densenet121,jpeg_compression,0.25,0.1,notumor,0.9090909090909091,1.0,0.03333333333333333,0.0
densenet121,jpeg_compression,0.25,0.1,pituitary,0.9851851851851852,0.9975,0.005,0.0025
densenet121,jpeg_compression,0.25,0.25,glioma,1.0,0.805,0.0,0.195
densenet121,jpeg_compression,0.25,0.25,meningioma,0.9059633027522935,0.9875,0.034166666666666665,0.0125
densenet121,jpeg_compression,0.25,0.25,notumor,0.9153318077803204,1.0,0.030833333333333334,0.0
densenet121,jpeg_compression,0.25,0.25,pituitary,0.9851851851851852,0.9975,0.005,0.0025
densenet121,jpeg_compression,0.25,0.5,glioma,1.0,0.8075,0.0,0.1925
densenet121,jpeg_compression,0.25,0.5,meningioma,0.9016018306636155,0.985,0.035833333333333335,0.015
densenet121,jpeg_compression,0.25,0.5,notumor,0.9237875288683602,1.0,0.0275,0.0
densenet121,jpeg_compression,0.25,0.5,pituitary,0.9803439803439803,0.9975,0.006666666666666667,0.0025
densenet121,jpeg_compression,0.25,0.75,glioma,0.9938461538461538,0.8075,0.0016666666666666668,0.1925
densenet121,jpeg_compression,0.25,0.75,meningioma,0.8988505747126436,0.9775,0.03666666666666667,0.0225
densenet121,jpeg_compression,0.25,0.75,notumor,0.9259259259259259,1.0,0.02666666666666667,0.0
densenet121,jpeg_compression,0.25,0.75,pituitary,0.9779411764705882,0.9975,0.0075,0.0025
densenet121,jpeg_compression,0.25,1.0,glioma,0.9938461538461538,0.8075,0.0016666666666666668,0.1925
densenet121,jpeg_compression,0.25,1.0,meningioma,0.8986175115207373,0.975,0.03666666666666667,0.025
densenet121,jpeg_compression,0.25,1.0,notumor,0.9237875288683602,1.0,0.0275,0.0
densenet121,jpeg_compression,0.25,1.0,pituitary,0.9779411764705882,0.9975,0.0075,0.0025
densenet121,beam_hardening,0.0,0.0,glioma,0.9969325153374233,0.8125,0.0008333333333333334,0.1875
densenet121,beam_hardening,0.0,0.0,meningioma,0.9020501138952164,0.99,0.035833333333333335,0.01
densenet121,beam_hardening,0.0,0.0,notumor,0.9237875288683602,1.0,0.0275,0.0
densenet121,beam_hardening,0.0,0.0,pituitary,0.9900497512437811,0.995,0.0033333333333333335,0.005
densenet121,beam_hardening,0.0,0.1,glioma,0.9969325153374233,0.8125,0.0008333333333333334,0.1875
densenet121,beam_hardening,0.0,0.1,meningioma,0.9061784897025171,0.99,0.034166666666666665,0.01
densenet121,beam_hardening,0.0,0.1,notumor,0.9216589861751152,1.0,0.028333333333333332,0.0
densenet121,beam_hardening,0.0,0.1,pituitary,0.9900744416873449,0.9975,0.0033333333333333335,0.0025
densenet121,beam_hardening,0.0,0.25,glioma,0.9969135802469136,0.8075,0.0008333333333333334,0.1925
densenet121,beam_hardening,0.0,0.25,meningioma,0.9020501138952164,0.99,0.035833333333333335,0.01
densenet121,beam_hardening,0.0,0.25,notumor,0.9195402298850575,1.0,0.029166666666666667,0.0
densenet121,beam_hardening,0.0,0.25,pituitary,0.9900497512437811,0.995,0.0033333333333333335,0.005
densenet121,beam_hardening,0.0,0.5,glioma,1.0,0.8075,0.0,0.1925
densenet121,beam_hardening,0.0,0.5,meningioma,0.9105504587155964,0.9925,0.0325,0.0075
densenet121,beam_hardening,0.0,0.5,notumor,0.91324200913242,1.0,0.03166666666666667,0.0
densenet121,beam_hardening,0.0,0.5,pituitary,0.9900744416873449,0.9975,0.0033333333333333335,0.0025
densenet121,beam_hardening,0.0,0.75,glioma,0.99079754601227,0.8075,0.0025,0.1925
densenet121,beam_hardening,0.0,0.75,meningioma,0.9090909090909091,0.975,0.0325,0.025
densenet121,beam_hardening,0.0,0.75,notumor,0.9049773755656109,1.0,0.035,0.0
densenet121,beam_hardening,0.0,0.75,pituitary,0.9851116625310173,0.9925,0.005,0.0075
densenet121,beam_hardening,0.0,1.0,glioma,0.9907692307692307,0.805,0.0025,0.195
densenet121,beam_hardening,0.0,1.0,meningioma,0.9071925754060325,0.9775,0.03333333333333333,0.0225
densenet121,beam_hardening,0.0,1.0,notumor,0.9070294784580499,1.0,0.034166666666666665,0.0
densenet121,beam_hardening,0.0,1.0,pituitary,0.9851116625310173,0.9925,0.005,0.0075
densenet121,beam_hardening,0.1,0.0,glioma,0.9970059880239521,0.8325,0.0008333333333333334,0.1675
densenet121,beam_hardening,0.1,0.0,meningioma,0.9145496535796767,0.99,0.030833333333333334,0.01
densenet121,beam_hardening,0.1,0.0,notumor,0.9237875288683602,1.0,0.0275,0.0
densenet121,beam_hardening,0.1,0.0,pituitary,0.995,0.995,0.0016666666666666668,0.005
densenet121,beam_hardening,0.1,0.1,glioma,0.9970059880239521,0.8325,0.0008333333333333334,0.1675
densenet121,beam_hardening,0.1,0.1,meningioma,0.9166666666666666,0.99,0.03,0.01
densenet121,beam_hardening,0.1,0.1,notumor,0.9216589861751152,1.0,0.028333333333333332,0.0
densenet121,beam_hardening,0.1,0.1,pituitary,0.995,0.995,0.0016666666666666668,0.005
densenet121,beam_hardening,0.1,0.25,glioma,0.996996996996997,0.83,0.0008333333333333334,0.17
densenet121,beam_hardening,0.1,0.25,meningioma,0.9164733178654292,0.9875,0.03,0.0125
densenet121,beam_hardening,0.1,0.25,notumor,0.9195402298850575,1.0,0.029166666666666667,0.0
densenet121,beam_hardening,0.1,0.25,pituitary,0.9925187032418953,0.995,0.0025,0.005
densenet121,beam_hardening,0.1,0.5,glioma,0.9969788519637462,0.825,0.0008333333333333334,0.175
densenet121,beam_hardening,0.1,0.5,meningioma,0.9145496535796767,0.99,0.030833333333333334,0.01
densenet121,beam_hardening,0.1,0.5,notumor,0.9174311926605505,1.0,0.03,0.0
densenet121,beam_hardening,0.1,0.5,pituitary,0.995,0.995,0.0016666666666666668,0.005
densenet121,beam_hardening,0.1,0.75,glioma,0.9939024390243902,0.815,0.0016666666666666668,0.185
densenet121,beam_hardening,0.1,0.75,meningioma,0.9103448275862069,0.99,0.0325,0.01
densenet121,beam_hardening,0.1,0.75,notumor,0.9153318077803204,1.0,0.030833333333333334,0.0
densenet121,beam_hardening,0.1,0.75,pituitary,0.995,0.995,0.0016666666666666668,0.005
densenet121,beam_hardening,0.1,1.0,glioma,0.9969230769230769,0.81,0.0008333333333333334,0.19
densenet121,beam_hardening,0.1,1.0,meningioma,0.9099307159353349,0.985,0.0325,0.015
densenet121,beam_hardening,0.1,1.0,notumor,0.9090909090909091,1.0,0.03333333333333333,0.0
densenet121,beam_hardening,0.1,1.0,pituitary,0.9925373134328358,0.9975,0.0025,0.0025
densenet121,beam_hardening,0.25,0.0,glioma,0.9969418960244648,0.815,0.0008333333333333334,0.185
densenet121,beam_hardening,0.25,0.0,meningioma,0.9230769230769231,0.99,0.0275,0.01
densenet121,beam_hardening,0.25,0.0,notumor,0.9029345372460497,1.0,0.035833333333333335,0.0
densenet121,beam_hardening,0.25,0.0,pituitary,0.9950124688279302,0.9975,0.0016666666666666668,0.0025
densenet121,beam_hardening,0.25,0.1,glioma,0.9969418960244648,0.815,0.0008333333333333334,0.185
densenet121,beam_hardening,0.25,0.1,meningioma,0.9254079254079254,0.9925,0.02666666666666667,0.0075
densenet121,beam_hardening,0.25,0.1,notumor,0.9049773755656109,1.0,0.035,0.0
densenet121,beam_hardening,0.25,0.1,pituitary,0.9950248756218906,1.0,0.0016666666666666668,0.0
densenet121,beam_hardening,0.25,0.25,glioma,0.9969325153374233,0.8125,0.0008333333333333334,0.1875
densenet121,beam_hardening,0.25,0.25,meningioma,0.9250585480093677,0.9875,0.02666666666666667,0.0125
densenet121,beam_hardening,0.25,0.25,notumor,0.9009009009009009,1.0,0.03666666666666667,0.0
densenet121,beam_hardening,0.25,0.25,pituitary,0.9925558312655087,1.0,0.0025,0.0
densenet121,beam_hardening,0.25,0.5,glioma,1.0,0.8175,0.0,0.1825
densenet121,beam_hardening,0.25,0.5,meningioma,0.9341176470588235,0.9925,0.023333333333333334,0.0075
densenet121,beam_hardening,0.25,0.5,notumor,0.8968609865470852,1.0,0.03833333333333333,0.0
densenet121,beam_hardening,0.25,0.5,pituitary,0.9950248756218906,1.0,0.0016666666666666668,0.0
densenet121,beam_hardening,0.25,0.75,glioma,0.993920972644377,0.8175,0.0016666666666666668,0.1825
densenet121,beam_hardening,0.25,0.75,meningioma,0.9272300469483568,0.9875,0.025833333333333333,0.0125
densenet121,beam_hardening,0.25,0.75,notumor,0.9009009009009009,1.0,0.03666666666666667,0.0
densenet121,beam_hardening,0.25,0.75,pituitary,0.9925187032418953,0.995,0.0025,0.005
densenet121,beam_hardening,0.25,1.0,glioma,0.9969604863221885,0.82,0.0008333333333333334,0.18
densenet121,beam_hardening,0.25,1.0,meningioma,0.9250585480093677,0.9875,0.02666666666666667,0.0125
densenet121,beam_hardening,0.25,1.0,notumor,0.9009009009009009,1.0,0.03666666666666667,0.0
densenet121,beam_hardening,0.25,1.0,pituitary,0.995,0.995,0.0016666666666666668,0.005
densenet121,gaussian_noise,0.0,0.0,glioma,0.996969696969697,0.8225,0.0008333333333333334,0.1775
densenet121,gaussian_noise,0.0,0.0,meningioma,0.9057471264367816,0.985,0.034166666666666665,0.015
densenet121,gaussian_noise,0.0,0.0,notumor,0.9237875288683602,1.0,0.0275,0.0
densenet121,gaussian_noise,0.0,0.0,pituitary,0.9900497512437811,0.995,0.0033333333333333335,0.005
densenet121,gaussian_noise,0.0,0.1,glioma,0.981651376146789,0.8025,0.005,0.1975
densenet121,gaussian_noise,0.0,0.1,meningioma,0.8976744186046511,0.965,0.03666666666666667,0.035
densenet121,gaussian_noise,0.0,0.1,notumor,0.8771929824561403,1.0,0.04666666666666667,0.0
densenet121,gaussian_noise,0.0,0.1,pituitary,0.9896640826873385,0.9575,0.0033333333333333335,0.0425
densenet121,gaussian_noise,0.0,0.25,glioma,0.9607250755287009,0.795,0.010833333333333334,0.205
densenet121,gaussian_noise,0.0,0.25,meningioma,0.8995215311004785,0.94,0.035,0.06
densenet121,gaussian_noise,0.0,0.25,notumor,0.8264462809917356,1.0,0.07,0.0
densenet121,gaussian_noise,0.0,0.25,pituitary,0.989100817438692,0.9075,0.0033333333333333335,0.0925
densenet121,gaussian_noise,0.0,0.5,glioma,0.933933933933934,0.7775,0.018333333333333333,0.2225
densenet121,gaussian_noise,0.0,0.5,meningioma,0.8987341772151899,0.8875,0.03333333333333333,0.1125
densenet121,gaussian_noise,0.0,0.5,notumor,0.7312614259597806,1.0,0.1225,0.0
densenet121,gaussian_noise,0.0,0.5,pituitary,0.9876923076923076,0.8025,0.0033333333333333335,0.1975
densenet121,gaussian_noise,0.0,0.75,glioma,0.906060606060606,0.7475,0.025833333333333333,0.2525
densenet121,gaussian_noise,0.0,0.75,meningioma,0.8795811518324608,0.84,0.03833333333333333,0.16
densenet121,gaussian_noise,0.0,0.75,notumor,0.6820512820512821,0.9975,0.155,0.0025
densenet121,gaussian_noise,0.0,0.75,pituitary,0.9966996699669967,0.755,0.0008333333333333334,0.245
densenet121,gaussian_noise,0.0,1.0,glioma,0.8554216867469879,0.71,0.04,0.29
densenet121,gaussian_noise,0.0,1.0,meningioma,0.881159420289855,0.76,0.034166666666666665,0.24
densenet121,gaussian_noise,0.0,1.0,notumor,0.6042296072507553,1.0,0.21833333333333332,0.0
densenet121,gaussian_noise,0.0,1.0,pituitary,0.9923371647509579,0.6475,0.0016666666666666668,0.3525
densenet121,gaussian_noise,0.1,0.0,glioma,0.9969325153374233,0.8125,0.0008333333333333334,0.1875
densenet121,gaussian_noise,0.1,0.0,meningioma,0.8984198645598194,0.995,0.0375,0.005
densenet121,gaussian_noise,0.1,0.0,notumor,0.9237875288683602,1.0,0.0275,0.0
densenet121,gaussian_noise,0.1,0.0,pituitary,0.9974874371859297,0.9925,0.0008333333333333334,0.0075
densenet121,gaussian_noise,0.1,0.1,glioma,0.9969325153374233,0.8125,0.0008333333333333334,0.1875
densenet121,gaussian_noise,0.1,0.1,meningioma,0.9024943310657596,0.995,0.035833333333333335,0.005
densenet121,gaussian_noise,0.1,0.1,notumor,0.9237875288683602,1.0,0.0275,0.0
densenet121,gaussian_noise,0.1,0.1,pituitary,0.995,0.995,0.0016666666666666668,0.005
densenet121,gaussian_noise,0.1,0.25,glioma,0.9969418960244648,0.815,0.0008333333333333334,0.185
densenet121,gaussian_noise,0.1,0.25,meningioma,0.8979591836734694,0.99,0.0375,0.01
densenet121,gaussian_noise,0.1,0.25,notumor,0.9280742459396751,1.0,0.025833333333333333,0.0
densenet121,gaussian_noise,0.1,0.25,pituitary,0.9900249376558603,0.9925,0.0033333333333333335,0.0075
densenet121,gaussian_noise,0.1,0.5,glioma,0.9969230769230769,0.81,0.0008333333333333334,0.19
densenet121,gaussian_noise,0.1,0.5,meningioma,0.8876404494382022,0.9875,0.041666666666666664,0.0125
densenet121,gaussian_noise,0.1,0.5,notumor,0.9411764705882353,1.0,0.020833333333333332,0.0
densenet121,gaussian_noise,0.1,0.5,pituitary,0.9827160493827161,0.995,0.005833333333333334,0.005
densenet121,gaussian_noise,0.1,0.75,glioma,1.0,0.8175,0.0,0.1825
densenet121,gaussian_noise,0.1,0.75,meningioma,0.8888888888888888,0.98,0.04083333333333333,0.02
densenet121,gaussian_noise,0.1,0.75,notumor,0.9389671361502347,1.0,0.021666666666666667,0.0
densenet121,gaussian_noise,0.1,0.75,pituitary,0.9778325123152709,0.9925,0.0075,0.0075
densenet121,gaussian_noise,0.1,1.0,glioma,1.0,0.8125,0.0,0.1875
densenet121,gaussian_noise,0.1,1.0,meningioma,0.8924485125858124,0.975,0.03916666666666667,0.025
densenet121,gaussian_noise,0.1,1.0,notumor,0.9389671361502347,1.0,0.021666666666666667,0.0
densenet121,gaussian_noise,0.1,1.0,pituitary,0.9660194174757282,0.995,0.011666666666666667,0.005
densenet121,gaussian_noise,0.25,0.0,glioma,1.0,0.8225,0.0,0.1775
densenet121,gaussian_noise,0.25,0.0,meningioma,0.8923766816143498,0.995,0.04,0.005
densenet121,gaussian_noise,0.25,0.0,notumor,0.9433962264150944,1.0,0.02,0.0
densenet121,gaussian_noise,0.25,0.0,pituitary,0.9950124688279302,0.9975,0.0016666666666666668,0.0025
densenet121,gaussian_noise,0.25,0.1,glioma,1.0,0.8225,0.0,0.1775
densenet121,gaussian_noise,0.25,0.1,meningioma,0.8943820224719101,0.995,0.03916666666666667,0.005
densenet121,gaussian_noise,0.25,0.1,notumor,0.9433962264150944,1.0,0.02,0.0
densenet121,gaussian_noise,0.25,0.1,pituitary,0.9950248756218906,1.0,0.0016666666666666668,0.0
densenet121,gaussian_noise,0.25,0.25,glioma,1.0,0.8225,0.0,0.1775
densenet121,gaussian_noise,0.25,0.25,meningioma,0.8864142538975501,0.995,0.0425,0.005
densenet121,gaussian_noise,0.25,0.25,notumor,0.9523809523809523,1.0,0.016666666666666666,0.0
densenet121,gaussian_noise,0.25,0.25,pituitary,0.9950248756218906,1.0,0.0016666666666666668,0.0
densenet121,gaussian_noise,0.25,0.5,glioma,1.0,0.82,0.0,0.18
densenet121,gaussian_noise,0.25,0.5,meningioma,0.8824833702882483,0.995,0.04416666666666667,0.005
densenet121,gaussian_noise,0.25,0.5,notumor,0.954653937947494,1.0,0.015833333333333335,0.0
densenet121,gaussian_noise,0.25,0.5,pituitary,0.9950248756218906,1.0,0.0016666666666666668,0.0
densenet121,gaussian_noise,0.25,0.75,glioma,0.996969696969697,0.8225,0.0008333333333333334,0.1775
densenet121,gaussian_noise,0.25,0.75,meningioma,0.8741721854304636,0.99,0.0475,0.01
densenet121,gaussian_noise,0.25,0.75,notumor,0.9592326139088729,1.0,0.014166666666666666,0.0
densenet121,gaussian_noise,0.25,0.75,pituitary,0.9925,0.9925,0.0025,0.0075
densenet121,gaussian_noise,0.25,1.0,glioma,0.9969418960244648,0.815,0.0008333333333333334,0.185
densenet121,gaussian_noise,0.25,1.0,meningioma,0.8640350877192983,0.985,0.051666666666666666,0.015
densenet121,gaussian_noise,0.25,1.0,notumor,0.9568345323741008,0.9975,0.015,0.0025
densenet121,gaussian_noise,0.25,1.0,pituitary,0.99,0.99,0.0033333333333333335,0.01
densenet121,gibbs_ringing,0.0,0.0,glioma,0.9939024390243902,0.815,0.0016666666666666668,0.185
densenet121,gibbs_ringing,0.0,0.0,meningioma,0.9164733178654292,0.9875,0.03,0.0125
densenet121,gibbs_ringing,0.0,0.0,notumor,0.9111617312072893,1.0,0.0325,0.0
densenet121,gibbs_ringing,0.0,0.0,pituitary,0.9950248756218906,1.0,0.0016666666666666668,0.0
densenet121,gibbs_ringing,0.0,0.1,glioma,0.9939024390243902,0.815,0.0016666666666666668,0.185
densenet121,gibbs_ringing,0.0,0.1,meningioma,0.9164733178654292,0.9875,0.03,0.0125
densenet121,gibbs_ringing,0.0,0.1,notumor,0.9111617312072893,1.0,0.0325,0.0
densenet121,gibbs_ringing,0.0,0.1,pituitary,0.9950248756218906,1.0,0.0016666666666666668,0.0
densenet121,gibbs_ringing,0.0,0.25,glioma,0.9939024390243902,0.815,0.0016666666666666668,0.185
densenet121,gibbs_ringing,0.0,0.25,meningioma,0.9164733178654292,0.9875,0.03,0.0125
densenet121,gibbs_ringing,0.0,0.25,notumor,0.9111617312072893,1.0,0.0325,0.0
densenet121,gibbs_ringing,0.0,0.25,pituitary,0.9950248756218906,1.0,0.0016666666666666668,0.0
densenet121,gibbs_ringing,0.0,0.5,glioma,0.993920972644377,0.8175,0.0016666666666666668,0.1825
densenet121,gibbs_ringing,0.0,0.5,meningioma,0.9186046511627907,0.9875,0.029166666666666667,0.0125
densenet121,gibbs_ringing,0.0,0.5,notumor,0.9111617312072893,1.0,0.0325,0.0
densenet121,gibbs_ringing,0.0,0.5,pituitary,0.9950248756218906,1.0,0.0016666666666666668,0.0
densenet121,gibbs_ringing,0.0,0.75,glioma,0.993920972644377,0.8175,0.0016666666666666668,0.1825
densenet121,gibbs_ringing,0.0,0.75,meningioma,0.9186046511627907,0.9875,0.029166666666666667,0.0125
densenet121,gibbs_ringing,0.0,0.75,notumor,0.9111617312072893,1.0,0.0325,0.0
densenet121,gibbs_ringing,0.0,0.75,pituitary,0.9950248756218906,1.0,0.0016666666666666668,0.0
densenet121,gibbs_ringing,0.0,1.0,glioma,0.993920972644377,0.8175,0.0016666666666666668,0.1825
densenet121,gibbs_ringing,0.0,1.0,meningioma,0.9186046511627907,0.9875,0.029166666666666667,0.0125
densenet121,gibbs_ringing,0.0,1.0,notumor,0.9111617312072893,1.0,0.0325,0.0
densenet121,gibbs_ringing,0.0,1.0,pituitary,0.9950248756218906,1.0,0.0016666666666666668,0.0
densenet121,gibbs_ringing,0.1,0.0,glioma,0.9940298507462687,0.8325,0.0016666666666666668,0.1675
densenet121,gibbs_ringing,0.1,0.0,meningioma,0.8959276018099548,0.99,0.03833333333333333,0.01
densenet121,gibbs_ringing,0.1,0.0,notumor,0.9478672985781991,1.0,0.018333333333333333,0.0
densenet121,gibbs_ringing,0.1,0.0,pituitary,0.9950124688279302,0.9975,0.0016666666666666668,0.0025
densenet121,gibbs_ringing,0.1,0.1,glioma,0.9940652818991098,0.8375,0.0016666666666666668,0.1625
densenet121,gibbs_ringing,0.1,0.1,meningioma,0.9,0.99,0.03666666666666667,0.01
densenet121,gibbs_ringing,0.1,0.1,notumor,0.9478672985781991,1.0,0.018333333333333333,0.0
densenet121,gibbs_ringing,0.1,0.1,pituitary,0.9950124688279302,0.9975,0.0016666666666666668,0.0025
densenet121,gibbs_ringing,0.1,0.25,glioma,0.9940652818991098,0.8375,0.0016666666666666668,0.1625
densenet121,gibbs_ringing,0.1,0.25,meningioma,0.9,0.99,0.03666666666666667,0.01
densenet121,gibbs_ringing,0.1,0.25,notumor,0.9478672985781991,1.0,0.018333333333333333,0.0
densenet121,gibbs_ringing,0.1,0.25,pituitary,0.9950124688279302,0.9975,0.0016666666666666668,0.0025
densenet121,gibbs_ringing,0.1,0.5,glioma,0.9940828402366864,0.84,0.0016666666666666668,0.16
densenet121,gibbs_ringing,0.1,0.5,meningioma,0.9020501138952164,0.99,0.035833333333333335,0.01
densenet121,gibbs_ringing,0.1,0.5,notumor,0.9478672985781991,1.0,0.018333333333333333,0.0
densenet121,gibbs_ringing,0.1,0.5,pituitary,0.9950124688279302,0.9975,0.0016666666666666668,0.0025
densenet121,gibbs_ringing,0.1,0.75,glioma,0.9940652818991098,0.8375,0.0016666666666666668,0.1625
densenet121,gibbs_ringing,0.1,0.75,meningioma,0.9018264840182648,0.9875,0.035833333333333335,0.0125
densenet121,gibbs_ringing,0.1,0.75,notumor,0.9478672985781991,1.0,0.018333333333333333,0.0
densenet121,gibbs_ringing,0.1,0.75,pituitary,0.9900744416873449,0.9975,0.0033333333333333335,0.0025
densenet121,gibbs_ringing,0.1,1.0,glioma,0.9940652818991098,0.8375,0.0016666666666666668,0.1625
densenet121,gibbs_ringing,0.1,1.0,meningioma,0.8997722095671982,0.9875,0.03666666666666667,0.0125
densenet121,gibbs_ringing,0.1,1.0,notumor,0.9501187648456056,1.0,0.0175,0.0
densenet121,gibbs_ringing,0.1,1.0,pituitary,0.9900744416873449,0.9975,0.0033333333333333335,0.0025
densenet121,gibbs_ringing,0.25,0.0,glioma,0.990909090909091,0.8175,0.0025,0.1825
densenet121,gibbs_ringing,0.25,0.0,meningioma,0.9120370370370371,0.985,0.03166666666666667,0.015
densenet121,gibbs_ringing,0.25,0.0,notumor,0.9153318077803204,1.0,0.030833333333333334,0.0
densenet121,gibbs_ringing,0.25,0.0,pituitary,0.9950124688279302,0.9975,0.0016666666666666668,0.0025
densenet121,gibbs_ringing,0.25,0.1,glioma,0.990909090909091,0.8175,0.0025,0.1825
densenet121,gibbs_ringing,0.25,0.1,meningioma,0.9120370370370371,0.985,0.03166666666666667,0.015
densenet121,gibbs_ringing,0.25,0.1,notumor,0.9153318077803204,1.0,0.030833333333333334,0.0
densenet121,gibbs_ringing,0.25,0.1,pituitary,0.9950124688279302,0.9975,0.0016666666666666668,0.0025
densenet121,gibbs_ringing,0.25,0.25,glioma,0.990909090909091,0.8175,0.0025,0.1825
densenet121,gibbs_ringing,0.25,0.25,meningioma,0.9120370370370371,0.985,0.03166666666666667,0.015
densenet121,gibbs_ringing,0.25,0.25,notumor,0.9153318077803204,1.0,0.030833333333333334,0.0
densenet121,gibbs_ringing,0.25,0.25,pituitary,0.9950124688279302,0.9975,0.0016666666666666668,0.0025
densenet121,gibbs_ringing,0.25,0.5,glioma,0.990909090909091,0.8175,0.0025,0.1825
